Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 2 [17920/49000 (37%)]	Train Loss: 1.160264	Val Loss: 1.036675	Val Acc: 63.75
Train Epoch: 2 [19200/49000 (39%)]	Train Loss: 1.092692	Val Loss: 1.081925	Val Acc: 59.21875
Train Epoch: 2 [20480/49000 (42%)]	Train Loss: 1.124636	Val Loss: 1.065033	Val Acc: 60.3125
Train Epoch: 2 [21760/49000 (44%)]	Train Loss: 1.329499	Val Loss: 1.079784	Val Acc: 62.03125
Train Epoch: 2 [23040/49000 (47%)]	Train Loss: 1.154214	Val Loss: 1.011994	Val Acc: 63.59375
Train Epoch: 2 [24320/49000 (50%)]	Train Loss: 1.086849	Val Loss: 1.030483	Val Acc: 64.21875
Train Epoch: 2 [25600/49000 (52%)]	Train Loss: 1.168236	Val Loss: 1.043175	Val Acc: 61.40625
Train Epoch: 2 [26880/49000 (55%)]	Train Loss: 0.967810	Val Loss: 1.059013	Val Acc: 62.03125
Train Epoch: 2 [28160/49000 (57%)]	Train Loss: 1.133043	Val Loss: 0.978004	Val Acc: 65.46875
Train Epoch: 2 [29440/49000 (60%)]	Train Loss: 1.114082	Val Loss: 0.993817	Val Acc: 62.96875
Train Epoch: 2 [30720/49000 (63%)]	Train Loss: 1.239935	Val Loss: 0.996832	Val Acc: 63.90625
Train Epoch: 2 [32000/49000 (65%)]	Train Loss: 1.140050	Val Loss: 1.095995	Val Acc: 60.15625
Train Epoch: 2 [33280/49000 (68%)]	Train Loss: 1.086990	Val Loss: 0.988769	Val Acc: 64.0625
Train Epoch: 2 [34560/49000 (70%)]	Train Loss: 1.057804	Val Loss: 1.008452	Val Acc: 63.90625
Train Epoch: 2 [35840/49000 (73%)]	Train Loss: 1.063950	Val Loss: 1.047830	Val Acc: 62.5
Train Epoch: 2 [37120/49000 (76%)]	Train Loss: 1.064174	Val Loss: 1.002000	Val Acc: 64.21875
Train Epoch: 2 [38400/49000 (78%)]	Train Loss: 0.956500	Val Loss: 0.985530	Val Acc: 65.15625
Train Epoch: 2 [39680/49000 (81%)]	Train Loss: 1.017312	Val Loss: 0.933942	Val Acc: 66.5625
Train Epoch: 2 [40960/49000 (84%)]	Train Loss: 1.022191	Val Loss: 0.934759	Val Acc: 65.0
Train Epoch: 2 [42240/49000 (86%)]	Train Loss: 1.040961	Val Loss: 0.975419	Val Acc: 62.5
Train Epoch: 2 [43520/49000 (89%)]	Train Loss: 0.794353	Val Loss: 0.925282	Val Acc: 66.875
Train Epoch: 2 [44800/49000 (91%)]	Train Loss: 0.869233	Val Loss: 0.950340	Val Acc: 65.625
Train Epoch: 2 [46080/49000 (94%)]	Train Loss: 0.888065	Val Loss: 0.924008	Val Acc: 66.5625
Train Epoch: 2 [47360/49000 (97%)]	Train Loss: 0.790894	Val Loss: 0.899017	Val Acc: 67.65625
Train Epoch: 2 [48640/49000 (99%)]	Train Loss: 0.909688	Val Loss: 0.863026	Val Acc: 68.28125
[2] learning rate is 0.0125
Train Epoch: 3 [0/49000 (0%)]	Train Loss: 0.932504	Val Loss: 0.923608	Val Acc: 66.5625
Train Epoch: 3 [1280/49000 (3%)]	Train Loss: 0.994995	Val Loss: 0.819986	Val Acc: 71.25
Train Epoch: 3 [2560/49000 (5%)]	Train Loss: 0.564217	Val Loss: 0.854269	Val Acc: 69.0625
Train Epoch: 3 [3840/49000 (8%)]	Train Loss: 0.830938	Val Loss: 0.813715	Val Acc: 70.3125
Train Epoch: 3 [5120/49000 (10%)]	Train Loss: 0.684098	Val Loss: 0.821294	Val Acc: 70.15625
Train Epoch: 3 [6400/49000 (13%)]	Train Loss: 0.985823	Val Loss: 0.762573	Val Acc: 74.0625
Train Epoch: 3 [7680/49000 (16%)]	Train Loss: 0.964783	Val Loss: 0.745494	Val Acc: 74.375
Train Epoch: 3 [8960/49000 (18%)]	Train Loss: 0.762138	Val Loss: 0.820640	Val Acc: 71.09375
Train Epoch: 3 [10240/49000 (21%)]	Train Loss: 0.747035	Val Loss: 0.816302	Val Acc: 70.3125
Train Epoch: 3 [11520/49000 (23%)]	Train Loss: 0.745707	Val Loss: 0.772463	Val Acc: 73.28125
Train Epoch: 3 [12800/49000 (26%)]	Train Loss: 0.840928	Val Loss: 0.844153	Val Acc: 70.625
Train Epoch: 3 [14080/49000 (29%)]	Train Loss: 0.763196	Val Loss: 0.792766	Val Acc: 70.625
Train Epoch: 3 [15360/49000 (31%)]	Train Loss: 0.803650	Val Loss: 0.778148	Val Acc: 70.46875
Train Epoch: 3 [16640/49000 (34%)]	Train Loss: 0.898937	Val Loss: 0.783686	Val Acc: 71.71875
Train Epoch: 3 [17920/49000 (37%)]	Train Loss: 0.845246	Val Loss: 0.787498	Val Acc: 70.78125
Train Epoch: 3 [19200/49000 (39%)]	Train Loss: 0.769808	Val Loss: 0.816789	Val Acc: 72.1875
Train Epoch: 3 [20480/49000 (42%)]	Train Loss: 0.851961	Val Loss: 0.797628	Val Acc: 70.78125
Train Epoch: 3 [21760/49000 (44%)]	Train Loss: 0.782275	Val Loss: 0.794136	Val Acc: 71.09375
Train Epoch: 3 [23040/49000 (47%)]	Train Loss: 0.669917	Val Loss: 0.768279	Val Acc: 73.125
Train Epoch: 3 [24320/49000 (50%)]	Train Loss: 0.672919	Val Loss: 0.820619	Val Acc: 71.71875
Train Epoch: 3 [25600/49000 (52%)]	Train Loss: 0.854700	Val Loss: 0.769004	Val Acc: 72.34375
Train Epoch: 3 [26880/49000 (55%)]	Train Loss: 0.771865	Val Loss: 0.721148	Val Acc: 74.84375
Train Epoch: 3 [28160/49000 (57%)]	Train Loss: 0.824911	Val Loss: 0.757821	Val Acc: 74.375
Train Epoch: 3 [29440/49000 (60%)]	Train Loss: 0.628081	Val Loss: 0.813154	Val Acc: 71.25
Train Epoch: 3 [30720/49000 (63%)]	Train Loss: 0.981293	Val Loss: 0.760062	Val Acc: 72.03125
Train Epoch: 3 [32000/49000 (65%)]	Train Loss: 0.655257	Val Loss: 0.808134	Val Acc: 70.3125
Train Epoch: 3 [33280/49000 (68%)]	Train Loss: 0.775466	Val Loss: 0.781977	Val Acc: 70.78125
Train Epoch: 3 [34560/49000 (70%)]	Train Loss: 0.654638	Val Loss: 0.728659	Val Acc: 74.6875
Train Epoch: 3 [35840/49000 (73%)]	Train Loss: 0.862085	Val Loss: 0.815972	Val Acc: 70.9375
Train Epoch: 3 [37120/49000 (76%)]	Train Loss: 0.850447	Val Loss: 0.687153	Val Acc: 76.40625
Train Epoch: 3 [38400/49000 (78%)]	Train Loss: 0.917413	Val Loss: 0.780433	Val Acc: 72.65625
Train Epoch: 3 [39680/49000 (81%)]	Train Loss: 0.767135	Val Loss: 0.738903	Val Acc: 72.96875
Train Epoch: 3 [40960/49000 (84%)]	Train Loss: 0.824431	Val Loss: 0.732970	Val Acc: 75.78125
Train Epoch: 3 [42240/49000 (86%)]	Train Loss: 0.789585	Val Loss: 0.730437	Val Acc: 74.0625
Train Epoch: 3 [43520/49000 (89%)]	Train Loss: 0.798195	Val Loss: 0.694270	Val Acc: 74.21875
Train Epoch: 3 [44800/49000 (91%)]	Train Loss: 0.812631	Val Loss: 0.800226	Val Acc: 70.15625
Train Epoch: 3 [46080/49000 (94%)]	Train Loss: 0.712940	Val Loss: 0.781983	Val Acc: 71.875
Train Epoch: 3 [47360/49000 (97%)]	Train Loss: 0.830920	Val Loss: 0.743117	Val Acc: 73.125
Train Epoch: 3 [48640/49000 (99%)]	Train Loss: 0.603093	Val Loss: 0.701832	Val Acc: 73.59375
[3] learning rate is 0.00625
Train Epoch: 4 [0/49000 (0%)]	Train Loss: 0.701808	Val Loss: 0.704781	Val Acc: 73.90625
Train Epoch: 4 [1280/49000 (3%)]	Train Loss: 0.507082	Val Loss: 0.689195	Val Acc: 75.3125
Train Epoch: 4 [2560/49000 (5%)]	Train Loss: 0.588008	Val Loss: 0.689473	Val Acc: 75.15625
Train Epoch: 4 [3840/49000 (8%)]	Train Loss: 0.530930	Val Loss: 0.642704	Val Acc: 76.25
Train Epoch: 4 [5120/49000 (10%)]	Train Loss: 0.592116	Val Loss: 0.717077	Val Acc: 74.375
Train Epoch: 4 [6400/49000 (13%)]	Train Loss: 0.576898	Val Loss: 0.669102	Val Acc: 76.25
Train Epoch: 4 [7680/49000 (16%)]	Train Loss: 0.686618	Val Loss: 0.636819	Val Acc: 78.59375
Train Epoch: 4 [8960/49000 (18%)]	Train Loss: 0.611344	Val Loss: 0.655345	Val Acc: 76.25
Train Epoch: 4 [10240/49000 (21%)]	Train Loss: 0.591091	Val Loss: 0.617988	Val Acc: 77.5
Train Epoch: 4 [11520/49000 (23%)]	Train Loss: 0.563028	Val Loss: 0.704603	Val Acc: 74.53125
Train Epoch: 4 [12800/49000 (26%)]	Train Loss: 0.625862	Val Loss: 0.652431	Val Acc: 76.5625
Train Epoch: 4 [14080/49000 (29%)]	Train Loss: 0.579395	Val Loss: 0.673260	Val Acc: 76.875
Train Epoch: 4 [15360/49000 (31%)]	Train Loss: 0.538320	Val Loss: 0.659673	Val Acc: 76.09375
Train Epoch: 4 [16640/49000 (34%)]	Train Loss: 0.523539	Val Loss: 0.627262	Val Acc: 77.65625
Train Epoch: 4 [17920/49000 (37%)]	Train Loss: 0.607714	Val Loss: 0.725096	Val Acc: 73.75
Train Epoch: 4 [19200/49000 (39%)]	Train Loss: 0.679344	Val Loss: 0.607831	Val Acc: 77.96875
Train Epoch: 4 [20480/49000 (42%)]	Train Loss: 0.561559	Val Loss: 0.677281	Val Acc: 75.46875
Train Epoch: 4 [21760/49000 (44%)]	Train Loss: 0.704455	Val Loss: 0.701835	Val Acc: 76.25
Train Epoch: 4 [23040/49000 (47%)]	Train Loss: 0.442905	Val Loss: 0.691078	Val Acc: 74.375
Train Epoch: 4 [24320/49000 (50%)]	Train Loss: 0.542506	Val Loss: 0.664117	Val Acc: 76.875
Train Epoch: 4 [25600/49000 (52%)]	Train Loss: 0.550254	Val Loss: 0.649818	Val Acc: 76.40625
Train Epoch: 4 [26880/49000 (55%)]	Train Loss: 0.692837	Val Loss: 0.607278	Val Acc: 79.6875
Train Epoch: 4 [28160/49000 (57%)]	Train Loss: 0.678067	Val Loss: 0.614869	Val Acc: 78.28125
Train Epoch: 4 [29440/49000 (60%)]	Train Loss: 0.535083	Val Loss: 0.671449	Val Acc: 77.34375
Train Epoch: 4 [30720/49000 (63%)]	Train Loss: 0.596067	Val Loss: 0.690880	Val Acc: 75.46875
Train Epoch: 4 [32000/49000 (65%)]	Train Loss: 0.703455	Val Loss: 0.657559	Val Acc: 75.3125
Train Epoch: 4 [33280/49000 (68%)]	Train Loss: 0.586753	Val Loss: 0.605072	Val Acc: 76.25
Train Epoch: 4 [34560/49000 (70%)]	Train Loss: 0.657088	Val Loss: 0.655192	Val Acc: 76.40625
Train Epoch: 4 [35840/49000 (73%)]	Train Loss: 0.769723	Val Loss: 0.616825	Val Acc: 77.5
Train Epoch: 4 [37120/49000 (76%)]	Train Loss: 0.570174	Val Loss: 0.678842	Val Acc: 76.09375
Train Epoch: 4 [38400/49000 (78%)]	Train Loss: 0.506363	Val Loss: 0.635930	Val Acc: 76.71875
Train Epoch: 4 [39680/49000 (81%)]	Train Loss: 0.543352	Val Loss: 0.658481	Val Acc: 76.5625
